DATAFLOW,LAST UPDATE,freq,duration,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bosnia and Herzegovina,2022,20.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bosnia and Herzegovina,2023,18.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bosnia and Herzegovina,2024,17.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bosnia and Herzegovina,2025,14.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2016,15.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2017,15.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2018,15.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2019,16.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2020,17.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2021,17.4,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2022,16.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2023,15.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2024,16.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Belgium,2025,15.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2016,18.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2017,17.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2018,19.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2019,18.9,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2020,18.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2021,17.5,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2022,17.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2023,15.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2024,16.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Bulgaria,2025,15.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2016,18.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2017,18.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2018,18.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2019,18.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2020,18.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2021,19.1,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2022,19.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2023,18.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2024,18.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Switzerland,2025,19.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2016,13.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2017,13.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2018,15.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2019,19.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2020,20.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2021,19.9,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2022,19.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2023,16.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2024,16.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Cyprus,2025,19.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2016,14.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2017,16.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2018,17.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2019,17.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2020,16.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2021,17.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2022,16.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2023,15.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2024,15.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Czechia,2025,14.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2016,14.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2017,15.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2018,15.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2019,15.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2020,16.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2021,16.8,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2022,16.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2023,16.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2024,16.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Germany,2025,17.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2016,18.4,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2017,19.1,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2018,20.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2019,21.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2020,23.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2021,21.8,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2022,20.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2023,20.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2024,21.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Denmark,2025,21.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2016,13.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2017,14.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2018,15.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2019,15.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2020,16.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2021,16.7,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2022,16.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2023,15.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2024,16.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2025,17.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2016,21.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2017,19.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2018,19.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2019,21.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2020,21.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2021,21.8,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2022,21.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2023,20.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2024,19.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Estonia,2025,19.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2016,11.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2017,12.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2018,13.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2019,13.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2020,12.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2021,12.9,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2022,12.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2023,12.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2024,13.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Greece,2025,14.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2016,12.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2017,13.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2018,14.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2019,15.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2020,15.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2021,15.8,bd,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2022,15.5,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2023,14.8,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2024,15.5,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Spain,2025,17.0,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2016,14.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2017,15.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2018,16.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2019,16.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2020,17.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2021,17.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2022,16.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2023,15.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2024,16.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2025,17.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2016,15.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2017,14.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2018,14.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2019,16.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2020,18.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2021,19.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2022,18.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2023,17.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2024,18.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Finland,2025,20.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2016,13.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2017,13.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2018,14.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2019,14.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2020,16.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2021,16.8,bd,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2022,16.8,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2023,15.6,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2024,16.0,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,France,2025,17.8,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2016,13.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2017,14.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2018,16.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2019,18.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2020,19.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2021,18.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2022,18.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2023,16.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2024,17.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Croatia,2025,17.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2016,19.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2017,19.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2018,20.4,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2019,19.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2020,20.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2021,19.4,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2022,19.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2023,19.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2024,19.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Hungary,2025,17.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2016,16.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2017,17.1,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2018,18.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2019,19.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2020,20.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2021,20.6,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2022,18.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2023,16.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 24 to 59 months,Males,From 20 to 64 years,Percentage,Ireland,2024,19.1,,
