"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",37.99,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",39.7,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",38.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",39.84,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",38.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",39.79,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",38.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",40.07,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",38.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Macao, China","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2015",46,,"Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macao, China","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2015",46,,"Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Republic of Moldova","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",41,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Republic of Moldova","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",39,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Madagascar","HS - Periodic Household Survey","Mean weekly hours usually worked per employee by sex","Male","2022",39.31,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Mean weekly hours usually worked per employee by sex","Female","2022",34.76,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Mean weekly hours usually worked per employee by sex","Male","2015",45.84,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Mean weekly hours usually worked per employee by sex","Female","2015",43.57,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2025",47.79,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2025",41.29,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2024",47.96,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2024",41.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2023",48.2,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2023",41.42,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2022",48.39,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2022",41.64,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2021",48.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2021",41.49,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2020",49.8,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2020",42.35,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2019",53.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2019",44.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2018",54.01,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2018",44.8,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2017",54.11,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2017",44.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2016",54.23,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2016",44.57,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2015",54.29,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2015",44.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2025",40.71,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2025",40.14,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",40.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",40.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",40.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",40.23,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",40.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",40.57,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",41.13,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",40.55,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",41.12,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",40.56,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",41.47,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",40.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",41.88,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",41.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",42.38,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",41.38,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",41.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",41.03,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",41.43,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",40.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2022",46.77,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Female","2022",40.62,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2019",45.57,,,"Repository: ILO-STATISTICS - Micro data processing"
